"id","addtime","chexing","changshang","minprice","maxprice","tjtime","mxiaoliang","dyxlpm","zcsfe","zcspm","zwxcpm"
"7024","2024-12-08 15:40:54","领克09新能源","领克","28.99","36.29","2024-04","915","285","5.37","5","145"
"7025","2024-12-08 15:40:54","领克09新能源","领克","28.99","36.29","2024-03","664","323","3.78","5","171"
"7026","2024-12-08 15:40:54","领克09新能源","领克","28.99","36.29","2024-02","683","267","5.89","4","140"
"7027","2024-12-08 15:40:54","领克09新能源","领克","28.99","36.29","2024-01","1546","238","5.65","4","124"
"7028","2024-12-08 15:40:54","领克09新能源","领克","28.99","36.29","2023-12","714","349","2.95","6","185"
"7029","2024-12-08 15:40:54","领克09新能源","领克","28.99","36.29","2023-11","263","423","0.92","7","229"
"7030","2024-12-08 15:40:54","领克09新能源","领克","28.99","36.29","2023-10","894","312","3.84","5","171"
"7031","2024-12-08 15:40:54","领克09新能源","领克","28.99","36.29","2023-09","930","306","4.56","6","161"
"7032","2024-12-08 15:40:54","领克09新能源","领克","28.99","36.29","2023-08","1798","223","10.08","4","115"
"7033","2024-12-08 15:40:54","领克09新能源","领克","28.99","36.29","2023-07","1292","252","8.49","4","133"
"7034","2024-12-08 15:40:54","领克09新能源","领克","28.99","36.29","2023-06","951","290","6.41","4","152"
"7035","2024-12-08 15:40:54","领克09新能源","领克","28.99","36.29","2023-05","981","273","7.28","4","133"
"7036","2024-12-08 15:40:54","领克09新能源","领克","28.99","36.29","2023-04","637","330","5.07","5","168"
"7037","2024-12-08 15:40:54","领克09新能源","领克","28.99","36.29","2023-03","672","327","5.28","4","165"
"7038","2024-12-08 15:40:54","领克09新能源","领克","28.99","36.29","2023-02","570","319","4.83","4","161"
"7039","2024-12-08 15:40:54","领克09新能源","领克","28.99","36.29","2023-01","216","395","2","5","210"
"7040","2024-12-08 15:40:54","领克09新能源","领克","28.99","36.29","2022-12","1119","309","5.09","5","160"
"7041","2024-12-08 15:40:54","领克09新能源","领克","28.99","36.29","2022-11","1090","289","6","4","144"
"7042","2024-12-08 15:40:54","领克09新能源","领克","28.99","36.29","2022-10","490","367","2.98","6","190"
"7043","2024-12-08 15:40:54","领克09新能源","领克","28.99","36.29","2022-09","1152","310","7.12","5","158"
"7044","2024-12-08 15:40:54","领克09新能源","领克","28.99","36.29","2022-08","978","291","6.46","6","153"
"7045","2024-12-08 15:40:54","领克09新能源","领克","28.99","36.29","2022-07","1471","266","9.8","5","137"
"7046","2024-12-08 15:40:54","领克09新能源","领克","28.99","36.29","2022-06","2064","212","15.64","2","105"
"7047","2024-12-08 15:40:54","领克09新能源","领克","28.99","36.29","2022-05","1507","219","13.29","4","109"
"7048","2024-12-08 15:40:54","领克09新能源","领克","28.99","36.29","2022-04","1090","189","10.58","3","94"
"7049","2024-12-08 15:40:54","领克09新能源","领克","28.99","36.29","2022-03","1121","282","8.26","4","142"
"7050","2024-12-08 15:40:54","领克09新能源","领克","28.99","36.29","2022-02","1061","256","10.08","4","128"
"7051","2024-12-08 15:40:54","领克09新能源","领克","28.99","36.29","2022-01","1057","292","5.77","5","153"
"7052","2024-12-08 15:40:57","极氪009","极氪","43.9","78.9","2024-10","3334","174","13.31","3","13"
"7053","2024-12-08 15:40:57","极氪009","极氪","43.9","78.9","2024-09","3794","147","17.78","4","11"
"7054","2024-12-08 15:40:57","极氪009","极氪","43.9","78.9","2024-08","3195","156","17.74","3","12"
"7055","2024-12-08 15:40:57","极氪009","极氪","43.9","78.9","2024-07","1591","227","10.16","3","16"
"7056","2024-12-08 15:40:57","极氪009","极氪","43.9","78.9","2024-06","586","348","2.91","4","35"
"7057","2024-12-08 15:40:57","极氪009","极氪","43.9","78.9","2024-05","450","368","2.42","3","36"
"7058","2024-12-08 15:40:57","极氪009","极氪","43.9","78.9","2024-04","447","363","2.78","4","35"
"7059","2024-12-08 15:40:57","极氪009","极氪","43.9","78.9","2024-03","488","360","3.75","3","35"
"7060","2024-12-08 15:40:57","极氪009","极氪","43.9","78.9","2024-02","232","382","3.09","4","40"
"7061","2024-12-08 15:40:57","极氪009","极氪","43.9","78.9","2024-01","704","319","5.62","4","29"
"7062","2024-12-08 15:40:57","极氪009","极氪","43.9","78.9","2023-12","2310","223","17.14","3","16"
"7063","2024-12-08 15:40:57","极氪009","极氪","43.9","78.9","2023-11","1639","244","12.51","3","16"
"7064","2024-12-08 15:40:57","极氪009","极氪","43.9","78.9","2023-10","1906","229","14.58","3","15"
"7065","2024-12-08 15:40:57","极氪009","极氪","43.9","78.9","2023-09","1627","239","13.5","3","22"
"7066","2024-12-08 15:40:57","极氪009","极氪","43.9","78.9","2023-08","1648","232","13.4","3","18"
"7067","2024-12-08 15:40:57","极氪009","极氪","43.9","78.9","2023-07","1502","238","12.48","3","20"
"7068","2024-12-08 15:40:57","极氪009","极氪","43.9","78.9","2023-06","2072","207","19.51","3","14"
"7069","2024-12-08 15:40:57","极氪009","极氪","43.9","78.9","2023-05","2106","196","24.27","2","13"
"7070","2024-12-08 15:40:57","极氪009","极氪","43.9","78.9","2023-04","1638","217","20.22","2","17"
"7071","2024-12-08 15:40:57","极氪009","极氪","43.9","78.9","2023-03","2146","186","32.21","2","14"
"7072","2024-12-08 15:40:57","极氪009","极氪","43.9","78.9","2023-02","616","312","11.29","2","29"
"7073","2024-12-08 15:41:00","荣威D7","上汽集团","12.38","20.08","2024-10","2227","219","16.5","2","30"
"7074","2024-12-08 15:41:00","荣威D7","上汽集团","12.38","20.08","2024-09","2921","175","23.04","2","26"
"7075","2024-12-08 15:41:00","荣威D7","上汽集团","12.38","20.08","2024-08","2502","186","25.02","2","28"
"7076","2024-12-08 15:41:00","荣威D7","上汽集团","12.38","20.08","2024-07","2433","179","27.6","2","29"
"7077","2024-12-08 15:41:00","荣威D7","上汽集团","12.38","20.08","2024-06","1726","217","28.72","1","30"
"7078","2024-12-08 15:41:00","荣威D7","上汽集团","12.38","20.08","2024-05","3345","145","34.94","1","22"
"7079","2024-12-08 15:41:00","荣威D7","上汽集团","12.38","20.08","2024-04","3690","127","33.31","1","22"
"7080","2024-12-08 15:41:00","荣威D7","上汽集团","12.38","20.08","2024-03","1435","241","18.4","2","31"
"7081","2024-12-08 15:41:00","荣威D7","上汽集团","12.38","20.08","2024-02","1216","206","9.91","3","28"
"7082","2024-12-08 15:41:00","荣威D7","上汽集团","12.38","20.08","2024-01","6001","110","35.51","2","18"
"7083","2024-12-08 15:41:00","荣威D7","上汽集团","12.38","20.08","2023-12","5007","138","29.02","2","22"
"7084","2024-12-08 15:41:00","荣威D7","上汽集团","12.38","20.08","2023-11","1603","247","14.96","4","12"
"7085","2024-12-08 15:41:04","蔚来ET7","蔚来","42.8","51.6","2024-10","482","384","2.89","6","29"
"7086","2024-12-08 15:41:04","蔚来ET7","蔚来","42.8","51.6","2024-09","651","353","3.2","6","24"
"7087","2024-12-08 15:41:04","蔚来ET7","蔚来","42.8","51.6","2024-08","793","312","3.93","6","17"
"7088","2024-12-08 15:41:04","蔚来ET7","蔚来","42.8","51.6","2024-07","749","316","3.65","6","19"
"7089","2024-12-08 15:41:04","蔚来ET7","蔚来","42.8","51.6","2024-06","1071","269","5.05","5","16"
"7090","2024-12-08 15:41:04","蔚来ET7","蔚来","42.8","51.6","2024-05","1098","267","5.34","5","16"
"7091","2024-12-08 15:41:04","蔚来ET7","蔚来","42.8","51.6","2024-04","93","487","0.6","7","27"
"7092","2024-12-08 15:41:04","蔚来ET7","蔚来","42.8","51.6","2024-03","713","315","6.01","6","17"
"7093","2024-12-08 15:41:04","蔚来ET7","蔚来","42.8","51.6","2024-02","135","417","1.66","6","21"
"7094","2024-12-08 15:41:04","蔚来ET7","蔚来","42.8","51.6","2024-01","210","421","2.09","6","22"
"7095","2024-12-08 15:41:04","蔚来ET7","蔚来","42.8","51.6","2023-12","466","402","2.59","6","22"
"7096","2024-12-08 15:41:04","蔚来ET7","蔚来","42.8","51.6","2023-11","253","427","1.59","7","22"
"7097","2024-12-08 15:41:04","蔚来ET7","蔚来","42.8","51.6","2023-10","332","408","2.07","6","19"
"7098","2024-12-08 15:41:04","蔚来ET7","蔚来","42.8","51.6","2023-09","245","425","1.57","6","19"
"7099","2024-12-08 15:41:04","蔚来ET7","蔚来","42.8","51.6","2023-08","349","394","1.81","6","19"
"7100","2024-12-08 15:41:04","蔚来ET7","蔚来","42.8","51.6","2023-07","397","377","1.94","7","19"
"7101","2024-12-08 15:41:04","蔚来ET7","蔚来","42.8","51.6","2023-06","506","346","4.74","6","16"
"7102","2024-12-08 15:41:04","蔚来ET7","蔚来","42.8","51.6","2023-05","535","340","8.71","4","15"
"7103","2024-12-08 15:41:04","蔚来ET7","蔚来","42.8","51.6","2023-04","652","328","9.93","3","17"
"7104","2024-12-08 15:41:04","蔚来ET7","蔚来","42.8","51.6","2023-03","738","317","7.11","4","14"
"7105","2024-12-08 15:41:04","蔚来ET7","蔚来","42.8","51.6","2023-02","649","304","5.34","5","12"
"7106","2024-12-08 15:41:05","蔚来ET7","蔚来","42.8","51.6","2023-01","521","307","6.13","4","12"
"7107","2024-12-08 15:41:05","蔚来ET7","蔚来","42.8","51.6","2022-12","1379","283","8.72","4","9"
"7108","2024-12-08 15:41:05","蔚来ET7","蔚来","42.8","51.6","2022-11","3180","172","22.43","2","6"
"7109","2024-12-08 15:41:05","蔚来ET7","蔚来","42.8","51.6","2022-10","3048","184","30.3","1","6"
"7110","2024-12-08 15:41:05","蔚来ET7","蔚来","42.8","51.6","2022-09","2928","194","26.92","2","6"
"7111","2024-12-08 15:41:05","蔚来ET7","蔚来","42.8","51.6","2022-08","3126","178","29.28","2","5"
"7112","2024-12-08 15:41:05","蔚来ET7","蔚来","42.8","51.6","2022-07","2473","209","24.6","2","8"
"7113","2024-12-08 15:41:05","蔚来ET7","蔚来","42.8","51.6","2022-06","4349","149","33.55","2","5"
"7114","2024-12-08 15:41:05","蔚来ET7","蔚来","42.8","51.6","2022-05","1707","204","24.3","2","8"
"7115","2024-12-08 15:41:05","蔚来ET7","蔚来","42.8","51.6","2022-04","693","239","13.66","4","7"
"7116","2024-12-08 15:41:05","蔚来ET7","蔚来","42.8","51.6","2022-03","163","428","1.63","4","17"
"7117","2024-12-08 15:41:05","蔚来ET7","蔚来","42.8","51.6","2021-12","33","493","0.32","4","17"
"7118","2024-12-08 15:41:05","蔚来ET7","蔚来","42.8","51.6","2021-11","24","496","0.23","4","17"
"7119","2024-12-08 15:41:05","蔚来ET7","蔚来","42.8","51.6","2021-10","11","488","0.21","4","16"
"7120","2024-12-08 15:41:07","捷途山海T2","奇瑞汽车","17.99","22.49","2024-10","5816","119","13.67","3","63"
"7121","2024-12-08 15:41:07","捷途山海T2","奇瑞汽车","17.99","22.49","2024-09","6985","92","17.3","3","48"
"7122","2024-12-08 15:41:07","捷途山海T2","奇瑞汽车","17.99","22.49","2024-08","6014","91","16.16","3","46"
"7123","2024-12-08 15:41:07","捷途山海T2","奇瑞汽车","17.99","22.49","2024-07","5175","99","18.15","3","49"
"7124","2024-12-08 15:41:07","捷途山海T2","奇瑞汽车","17.99","22.49","2024-06","4556","122","16.98","3","56"
"7125","2024-12-08 15:41:07","捷途山海T2","奇瑞汽车","17.99","22.49","2024-05","3504","137","14.1","3","68"
"7126","2024-12-08 15:41:07","捷途山海T2","奇瑞汽车","17.99","22.49","2024-04","2746","160","11.58","4","74"
"7127","2024-12-08 15:41:09","创维EV6","创维汽车","13.98","32.98","2024-10","462","388","43.06","2","209"
"7128","2024-12-08 15:41:09","创维EV6","创维汽车","13.98","32.98","2024-09","543","373","52.46","1","197"
"7129","2024-12-08 15:41:09","创维EV6","创维汽车","13.98","32.98","2024-08","658","343","61.78","1","176"
"7130","2024-12-08 15:41:09","创维EV6","创维汽车","13.98","32.98","2024-07","657","334","49.25","2","175"
"7131","2024-12-08 15:41:09","创维EV6","创维汽车","13.98","32.98","2024-06","650","332","50.27","1","175"
"7132","2024-12-08 15:41:09","创维EV6","创维汽车","13.98","32.98","2024-05","629","340","50","1","178"
"7133","2024-12-08 15:41:09","创维EV6","创维汽车","13.98","32.98","2024-04","461","358","40.94","2","189"
"7134","2024-12-08 15:41:09","创维EV6","创维汽车","13.98","32.98","2024-03","513","351","40.39","2","185"
"7135","2024-12-08 15:41:09","创维EV6","创维汽车","13.98","32.98","2024-01","400","378","40","2","200"
"7136","2024-12-08 15:41:09","创维EV6","创维汽车","13.98","32.98","2023-12","300","437","42.86","2","237"
"7137","2024-12-08 15:41:09","创维EV6","创维汽车","13.98","32.98","2023-11","898","310","45.45","2","167"
"7138","2024-12-08 15:41:09","创维EV6","创维汽车","13.98","32.98","2023-10","928","307","49.23","2","166"
"7139","2024-12-08 15:41:09","创维EV6","创维汽车","13.98","32.98","2023-09","1310","264","56.64","1","139"
"7140","2024-12-08 15:41:09","创维EV6","创维汽车","13.98","32.98","2023-08","1207","260","57.15","1","135"
"7141","2024-12-08 15:41:09","创维EV6","创维汽车","13.98","32.98","2023-07","1106","271","53.22","1","142"
"7142","2024-12-08 15:41:09","创维EV6","创维汽车","13.98","32.98","2023-06","1010","283","47.87","2","147"
"7143","2024-12-08 15:41:09","创维EV6","创维汽车","13.98","32.98","2023-05","639","321","52.81","1","160"
"7144","2024-12-08 15:41:09","创维EV6","创维汽车","13.98","32.98","2023-04","775","312","64.75","1","157"
"7145","2024-12-08 15:41:09","创维EV6","创维汽车","13.98","32.98","2023-03","513","356","46.43","2","182"
"7146","2024-12-08 15:41:09","创维EV6","创维汽车","13.98","32.98","2023-02","393","361","34.08","2","190"
"7147","2024-12-08 15:41:09","创维EV6","创维汽车","13.98","32.98","2023-01","346","350","43.74","2","185"
"7148","2024-12-08 15:41:09","创维EV6","创维汽车","13.98","32.98","2022-12","2018","238","100","1","116"
"7149","2024-12-08 15:41:09","创维EV6","创维汽车","13.98","32.98","2022-11","1791","235","100","1","113"
"7150","2024-12-08 15:41:09","创维EV6","创维汽车","13.98","32.98","2022-10","1658","254","100","1","128"
"7151","2024-12-08 15:41:09","创维EV6","创维汽车","13.98","32.98","2022-09","1605","264","100","1","132"
"7152","2024-12-08 15:41:09","创维EV6","创维汽车","13.98","32.98","2022-08","1350","261","100","1","137"
"7153","2024-12-08 15:41:09","创维EV6","创维汽车","13.98","32.98","2022-07","1159","290","100","1","148"
"7154","2024-12-08 15:41:09","创维EV6","创维汽车","13.98","32.98","2022-06","1292","277","100","1","146"
"7155","2024-12-08 15:41:09","创维EV6","创维汽车","13.98","32.98","2022-05","1130","262","100","1","134"
"7156","2024-12-08 15:41:09","创维EV6","创维汽车","13.98","32.98","2022-04","976","209","100","1","107"
"7157","2024-12-08 15:41:09","创维EV6","创维汽车","13.98","32.98","2022-03","1184","275","100","1","139"
"7158","2024-12-08 15:41:09","创维EV6","创维汽车","13.98","32.98","2022-02","1047","260","100","1","132"
"7159","2024-12-08 15:41:09","创维EV6","创维汽车","13.98","32.98","2022-01","1207","280","100","1","143"
"7160","2024-12-08 15:41:09","创维EV6","创维汽车","13.98","32.98","2021-12","1222","308","100","1","161"
"7161","2024-12-08 15:41:09","创维EV6","创维汽车","13.98","32.98","2021-11","1220","289","100","1","148"
"7162","2024-12-08 15:41:09","创维EV6","创维汽车","13.98","32.98","2021-10","610","342","100","1","178"
"7163","2024-12-08 15:41:09","创维EV6","创维汽车","13.98","32.98","2021-09","575","324","100","1","164"
"7164","2024-12-08 15:41:09","创维EV6","创维汽车","13.98","32.98","2021-08","461","339","100","1","173"
"7165","2024-12-08 15:41:13","哈弗枭龙MAX","长城汽车","15.98","17.98","2024-10","135","479","0.35","8","262"
"7166","2024-12-08 15:41:13","哈弗枭龙MAX","长城汽车","15.98","17.98","2024-09","195","460","0.63","8","254"
"7167","2024-12-08 15:41:13","哈弗枭龙MAX","长城汽车","15.98","17.98","2024-08","394","386","1.56","8","208"
"7168","2024-12-08 15:41:13","哈弗枭龙MAX","长城汽车","15.98","17.98","2024-07","352","396","1.54","8","209"
"7169","2024-12-08 15:41:13","哈弗枭龙MAX","长城汽车","15.98","17.98","2024-06","355","400","1.79","7","212"
"7170","2024-12-08 15:41:13","哈弗枭龙MAX","长城汽车","15.98","17.98","2024-05","386","382","1.75","7","204"
"7171","2024-12-08 15:41:13","哈弗枭龙MAX","长城汽车","15.98","17.98","2024-04","448","362","2.07","7","192"
"7172","2024-12-08 15:41:13","哈弗枭龙MAX","长城汽车","15.98","17.98","2024-03","516","350","1.84","7","184"
"7173","2024-12-08 15:41:13","哈弗枭龙MAX","长城汽车","15.98","17.98","2024-02","543","288","2.53","5","151"
"7174","2024-12-08 15:41:13","哈弗枭龙MAX","长城汽车","15.98","17.98","2024-01","1188","272","2.93","5","142"
"7175","2024-12-08 15:41:13","哈弗枭龙MAX","长城汽车","15.98","17.98","2023-12","1148","291","2.61","5","150"
"7176","2024-12-08 15:41:13","哈弗枭龙MAX","长城汽车","15.98","17.98","2023-11","2646","192","5.42","4","96"
"7177","2024-12-08 15:41:13","哈弗枭龙MAX","长城汽车","15.98","17.98","2023-10","2636","187","4.93","4","94"
"7178","2024-12-08 15:41:13","哈弗枭龙MAX","长城汽车","15.98","17.98","2023-09","3557","153","6.96","4","74"
"7179","2024-12-08 15:41:13","哈弗枭龙MAX","长城汽车","15.98","17.98","2023-08","5156","113","11.51","3","53"
"7180","2024-12-08 15:41:13","哈弗枭龙MAX","长城汽车","15.98","17.98","2023-07","6197","93","13.8","3","43"
"7181","2024-12-08 15:41:13","哈弗枭龙MAX","长城汽车","15.98","17.98","2023-06","6098","96","14.57","3","44"
"7182","2024-12-08 15:41:13","哈弗枭龙MAX","长城汽车","15.98","17.98","2023-05","3088","153","7.91","5","72"
"7183","2024-12-08 15:41:17","风云T9","奇瑞汽车","12.99","19.39","2024-10","8551","76","12.82","3","41"
"7184","2024-12-08 15:41:17","风云T9","奇瑞汽车","12.99","19.39","2024-09","7575","82","12.58","3","40"
"7185","2024-12-08 15:41:17","风云T9","奇瑞汽车","12.99","19.39","2024-08","6578","82","12.32","3","40"
"7186","2024-12-08 15:41:17","风云T9","奇瑞汽车","12.99","19.39","2024-07","5876","88","12.17","3","45"
"7187","2024-12-08 15:41:17","风云T9","奇瑞汽车","12.99","19.39","2024-06","4990","112","11.53","3","53"
"7188","2024-12-08 15:41:17","风云T9","奇瑞汽车","12.99","19.39","2024-05","1547","236","3.97","8","120"
"7189","2024-12-08 15:41:20","骏行","国金汽车","15.98","15.98","2023-07","900","289","100","1","49"
"7190","2024-12-08 15:41:20","骏行","国金汽车","15.98","15.98","2023-06","1100","270","100","1","48"
"7191","2024-12-08 15:41:20","骏行","国金汽车","15.98","15.98","2023-05","850","297","100","1","57"
"7192","2024-12-08 15:41:20","骏行","国金汽车","15.98","15.98","2023-04","1000","278","100","1","56"
"7193","2024-12-08 15:41:20","骏行","国金汽车","15.98","15.98","2023-03","1000","268","100","1","54"
"7194","2024-12-08 15:41:20","骏行","国金汽车","15.98","15.98","2023-02","1000","252","100","1","57"
"7195","2024-12-08 15:41:20","骏行","国金汽车","15.98","15.98","2023-01","1500","192","100","1","45"
"7196","2024-12-08 15:41:20","骏行","国金汽车","15.98","15.98","2022-12","4355","152","100","1","39"
"7197","2024-12-08 15:41:20","骏行","国金汽车","15.98","15.98","2022-11","3550","160","100","1","38"
"7198","2024-12-08 15:41:20","骏行","国金汽车","15.98","15.98","2022-10","4550","142","100","1","34"
"7199","2024-12-08 15:41:20","骏行","国金汽车","15.98","15.98","2022-09","4200","155","100","1","36"
"7200","2024-12-08 15:41:20","骏行","国金汽车","15.98","15.98","2022-08","3720","157","100","1","35"
"7201","2024-12-08 15:41:20","骏行","国金汽车","15.98","15.98","2022-07","3885","159","100","1","36"
"7202","2024-12-08 15:41:20","骏行","国金汽车","15.98","15.98","2022-06","3740","164","100","1","39"
"7203","2024-12-08 15:41:23","哪吒S","合众汽车","15.48","22.48","2024-10","847","323","14.11","4","21"
"7204","2024-12-08 15:41:23","哪吒S","合众汽车","15.48","22.48","2024-09","496","384","6.6","4","26"
"7205","2024-12-08 15:41:23","哪吒S","合众汽车","15.48","22.48","2024-08","1207","262","23.58","3","15"
"7206","2024-12-08 15:41:23","哪吒S","合众汽车","15.48","22.48","2024-07","693","326","8.2","3","20"
"7207","2024-12-08 15:41:23","哪吒S","合众汽车","15.48","22.48","2024-06","584","349","7.46","3","20"
"7208","2024-12-08 15:41:23","哪吒S","合众汽车","15.48","22.48","2024-05","801","308","13.96","2","19"
"7209","2024-12-08 15:41:23","哪吒S","合众汽车","15.48","22.48","2024-04","1025","267","25.45","2","15"
"7210","2024-12-08 15:41:23","哪吒S","合众汽车","15.48","22.48","2024-03","1532","224","37.1","2","13"
"7211","2024-12-08 15:41:23","哪吒S","合众汽车","15.48","22.48","2024-02","1090","217","27.5","2","10"
"7212","2024-12-08 15:41:23","哪吒S","合众汽车","15.48","22.48","2024-01","1766","225","24.93","2","9"
"7213","2024-12-08 15:41:23","哪吒S","合众汽车","15.48","22.48","2023-12","2010","235","99.11","1","11"
"7214","2024-12-08 15:41:23","哪吒S","合众汽车","15.48","22.48","2023-11","2296","207","24.14","2","9"
"7215","2024-12-08 15:41:23","哪吒S","合众汽车","15.48","22.48","2023-10","2589","191","26.16","3","9"
"7216","2024-12-08 15:41:23","哪吒S","合众汽车","15.48","22.48","2023-09","1973","216","18.2","3","9"
"7217","2024-12-08 15:41:23","哪吒S","合众汽车","15.48","22.48","2023-08","1618","233","14.92","3","8"
"7218","2024-12-08 15:41:23","哪吒S","合众汽车","15.48","22.48","2023-07","1746","224","22.49","3","9"
"7219","2024-12-08 15:41:23","哪吒S","合众汽车","15.48","22.48","2023-06","1745","222","18.11","3","9"
"7220","2024-12-08 15:41:23","哪吒S","合众汽车","15.48","22.48","2023-05","2212","188","23.86","3","8"
"7221","2024-12-08 15:41:23","哪吒S","合众汽车","15.48","22.48","2023-04","2237","187","20.74","3","8"
"7222","2024-12-08 15:41:23","哪吒S","合众汽车","15.48","22.48","2023-03","2206","184","34.69","2","8"
"7223","2024-12-08 15:41:23","哪吒S","合众汽车","15.48","22.48","2023-02","2048","170","20.33","3","7"
"7224","2024-12-08 15:41:23","哪吒S","合众汽车","15.48","22.48","2023-01","1517","190","25.22","2","8"
"7225","2024-12-08 15:41:23","哪吒S","合众汽车","15.48","22.48","2022-12","2003","240","25.7","3","8"
"7226","2024-12-08 15:41:23","哪吒S","合众汽车","15.48","22.48","2022-11","202","424","1.34","3","19"
"7227","2024-12-08 15:41:27","雷丁芒果","雷丁","2.98","7.39","2023-03","1","557","100","1","20"
"7228","2024-12-08 15:41:27","雷丁芒果","雷丁","2.98","7.39","2022-12","2658","210","100","1","9"
"7229","2024-12-08 15:41:27","雷丁芒果","雷丁","2.98","7.39","2022-11","2046","218","100","1","9"
"7230","2024-12-08 15:41:27","雷丁芒果","雷丁","2.98","7.39","2022-10","1382","274","100","1","11"
"7231","2024-12-08 15:41:27","雷丁芒果","雷丁","2.98","7.39","2022-09","1563","268","100","1","12"
"7232","2024-12-08 15:41:27","雷丁芒果","雷丁","2.98","7.39","2022-08","1637","239","100","1","10"
"7233","2024-12-08 15:41:27","雷丁芒果","雷丁","2.98","7.39","2022-07","2091","228","100","1","10"
"7234","2024-12-08 15:41:27","雷丁芒果","雷丁","2.98","7.39","2022-06","1264","279","100","1","10"
"7235","2024-12-08 15:41:27","雷丁芒果","雷丁","2.98","7.39","2022-05","1217","250","100","1","11"
"7236","2024-12-08 15:41:27","雷丁芒果","雷丁","2.98","7.39","2022-04","1129","187","100","1","12"
"7237","2024-12-08 15:41:27","雷丁芒果","雷丁","2.98","7.39","2022-03","1967","216","100","1","10"
"7238","2024-12-08 15:41:27","雷丁芒果","雷丁","2.98","7.39","2022-02","1531","212","100","1","10"
"7239","2024-12-08 15:41:27","雷丁芒果","雷丁","2.98","7.39","2022-01","2071","222","100","1","10"
"7240","2024-12-08 15:41:27","雷丁芒果","雷丁","2.98","7.39","2021-12","2335","240","100","1","11"
"7241","2024-12-08 15:41:27","雷丁芒果","雷丁","2.98","7.39","2021-11","3540","171","100","1","7"
"7242","2024-12-08 15:41:27","雷丁芒果","雷丁","2.98","7.39","2021-10","3502","161","100","1","8"
"7243","2024-12-08 15:41:27","雷丁芒果","雷丁","2.98","7.39","2021-09","2669","168","100","1","7"
"7244","2024-12-08 15:41:27","雷丁芒果","雷丁","2.98","7.39","2021-08","2856","154","100","1","8"
"7245","2024-12-08 15:41:27","雷丁芒果","雷丁","2.98","7.39","2021-07","1445","217","100","1","10"
"7246","2024-12-08 15:41:27","雷丁芒果","雷丁","2.98","7.39","2021-06","932","267","100","1","9"
"7247","2024-12-08 15:41:30","名爵EZS纯电动","上汽集团","11.98","14.98","2021-12","2730","213","4.3","6","109"
"7248","2024-12-08 15:41:30","名爵EZS纯电动","上汽集团","11.98","14.98","2021-11","3102","183","5.35","6","92"
"7249","2024-12-08 15:41:30","名爵EZS纯电动","上汽集团","11.98","14.98","2021-10","2442","198","5.58","5","96"
"7250","2024-12-08 15:41:30","名爵EZS纯电动","上汽集团","11.98","14.98","2021-09","1984","197","4.79","5","99"
"7251","2024-12-08 15:41:30","名爵EZS纯电动","上汽集团","11.98","14.98","2021-08","621","318","1.97","5","161"
"7252","2024-12-08 15:41:30","名爵EZS纯电动","上汽集团","11.98","14.98","2021-07","9","455","0.04","7","234"
"7253","2024-12-08 15:41:30","名爵EZS纯电动","上汽集团","11.98","14.98","2021-06","307","349","1.32","6","183"
"7254","2024-12-08 15:41:30","名爵EZS纯电动","上汽集团","11.98","14.98","2021-05","228","376","1.01","5","206"
"7255","2024-12-08 15:41:30","名爵EZS纯电动","上汽集团","11.98","14.98","2021-04","660","303","2.91","7","162"
"7256","2024-12-08 15:41:30","名爵EZS纯电动","上汽集团","11.98","14.98","2021-03","852","281","2.92","7","102"
"7257","2024-12-08 15:41:30","名爵EZS纯电动","上汽集团","11.98","14.98","2021-02","417","270","2.48","6","139"
"7258","2024-12-08 15:41:30","名爵EZS纯电动","上汽集团","11.98","14.98","2021-01","713","295","3.61","5","156"
"7259","2024-12-08 15:41:30","名爵EZS纯电动","上汽集团","11.98","14.98","2020-12","4303","145","9.11","5","71"
"7260","2024-12-08 15:41:30","名爵EZS纯电动","上汽集团","11.98","14.98","2020-11","3922","144","10.19","5","71"
"7261","2024-12-08 15:41:30","名爵EZS纯电动","上汽集团","11.98","14.98","2020-10","3796","141","14.98","5","66"
"7262","2024-12-08 15:41:30","名爵EZS纯电动","上汽集团","11.98","14.98","2020-09","2793","177","15","4","88"
"7263","2024-12-08 15:41:30","名爵EZS纯电动","上汽集团","11.98","14.98","2020-08","1927","194","11.51","4","99"
"7264","2024-12-08 15:41:30","名爵EZS纯电动","上汽集团","11.98","14.98","2020-07","1752","201","11.83","3","70"
"7265","2024-12-08 15:41:30","名爵EZS纯电动","上汽集团","11.98","14.98","2020-06","998","270","7.27","4","95"
"7266","2024-12-08 15:41:30","名爵EZS纯电动","上汽集团","11.98","14.98","2020-05","156","393","1.02","5","198"
"7267","2024-12-08 15:41:30","名爵EZS纯电动","上汽集团","11.98","14.98","2020-04","24","442","0.15","5","223"
"7268","2024-12-08 15:41:30","名爵EZS纯电动","上汽集团","11.98","14.98","2020-03","2533","116","19.16","2","57"
"7269","2024-12-08 15:41:30","名爵EZS纯电动","上汽集团","11.98","14.98","2020-02","334","157","12.49","3","72"
"7270","2024-12-08 15:41:30","名爵EZS纯电动","上汽集团","11.98","14.98","2020-01","1429","215","7.35","4","105"
"7271","2024-12-08 15:41:30","名爵EZS纯电动","上汽集团","11.98","14.98","2019-12","4714","140","16.07","4","63"
"7272","2024-12-08 15:41:31","名爵EZS纯电动","上汽集团","11.98","14.98","2019-11","3687","155","15.93","3","72"
